county,date,retailandrec,groceryandpharm,parks,transit,work,residential,confirmed_cases,deaths,new_confirmed_cases,new_deaths
Orange,2020-06-03,-39.0,-5.0,-1.0,-43.0,-42.0,18.0,6678,158,104.0,8.0
Orange,2020-06-04,-38.0,-4.0,-8.0,-44.0,-42.0,19.0,6783,165,105.0,7.0
Orange,2020-06-05,-39.0,-4.0,-15.0,-43.0,-41.0,19.0,7064,174,281.0,9.0
Orange,2020-06-06,-40.0,-1.0,-10.0,-35.0,-20.0,11.0,7321,176,257.0,2.0
Orange,2020-06-07,-38.0,-7.0,15.0,-40.0,-21.0,9.0,7440,177,119.0,1.0
Orange,2020-06-08,-35.0,-6.0,3.0,-43.0,-40.0,16.0,7527,177,87.0,0.0
Orange,2020-06-09,-33.0,-3.0,10.0,-42.0,-40.0,17.0,7614,185,87.0,8.0
Orange,2020-06-10,-33.0,-3.0,12.0,-40.0,-41.0,17.0,7737,198,123.0,13.0
Orange,2020-06-11,-33.0,-1.0,10.0,-39.0,-41.0,17.0,7987,202,250.0,4.0
Orange,2020-06-12,-34.0,-2.0,8.0,-38.0,-39.0,16.0,8153,210,166.0,8.0
Orange,2020-06-13,-36.0,-1.0,10.0,-28.0,-17.0,9.0,8269,217,116.0,7.0
Orange,2020-06-14,-34.0,-6.0,25.0,-34.0,-18.0,7.0,8573,221,304.0,4.0
Orange,2020-06-15,-32.0,-7.0,9.0,-39.0,-40.0,15.0,8759,221,186.0,0.0
Orange,2020-06-16,-31.0,-5.0,13.0,-37.0,-40.0,16.0,8999,233,240.0,12.0
Orange,2020-06-17,-32.0,-6.0,9.0,-39.0,-41.0,16.0,9197,243,198.0,10.0
Orange,2020-06-18,-32.0,-4.0,7.0,-40.0,-41.0,16.0,9292,250,95.0,7.0
Orange,2020-06-19,-33.0,-2.0,7.0,-40.0,-40.0,15.0,9576,257,284.0,7.0
Orange,2020-06-20,-34.0,3.0,3.0,-33.0,-16.0,8.0,9988,267,412.0,10.0
Orange,2020-06-21,-35.0,-4.0,10.0,-37.0,-15.0,6.0,10422,269,434.0,2.0
Orange,2020-06-22,-32.0,-10.0,9.0,-41.0,-42.0,15.0,10595,269,173.0,0.0
Orange,2020-06-23,-30.0,-7.0,15.0,-39.0,-42.0,16.0,10737,273,142.0,4.0
Orange,2020-06-24,-31.0,-7.0,11.0,-39.0,-41.0,15.0,11016,299,279.0,26.0
Orange,2020-06-25,-32.0,-5.0,8.0,-40.0,-41.0,16.0,11511,306,495.0,7.0
Orange,2020-06-26,-34.0,-5.0,7.0,-39.0,-40.0,16.0,11960,323,449.0,17.0
Orange,2020-06-27,-35.0,-3.0,6.0,-32.0,-17.0,9.0,12462,323,502.0,0.0
Orange,2020-06-28,-36.0,-11.0,0.0,-39.0,-16.0,8.0,12608,326,146.0,3.0
Orange,2020-06-29,-30.0,-8.0,5.0,-40.0,-40.0,14.0,13064,330,456.0,4.0
Orange,2020-06-30,-28.0,-6.0,13.0,-40.0,-41.0,16.0,13843,340,779.0,10.0
Orange,2020-07-01,-28.0,-3.0,5.0,-37.0,-41.0,15.0,14413,345,570.0,5.0
Orange,2020-07-02,-27.0,4.0,10.0,-36.0,-43.0,16.0,15065,354,652.0,9.0
Orange,2020-07-03,-30.0,14.0,15.0,-39.0,-61.0,20.0,15778,360,713.0,6.0
Orange,2020-07-04,-53.0,-3.0,-24.0,-38.0,-37.0,12.0,16191,363,413.0,3.0
Orange,2020-07-05,-41.0,-17.0,-17.0,-44.0,-24.0,9.0,16854,366,663.0,3.0
Orange,2020-07-06,-31.0,-6.0,7.0,-41.0,-44.0,15.0,17882,366,1028.0,0.0
Orange,2020-07-07,-30.0,-4.0,13.0,-39.0,-43.0,16.0,18892,369,1010.0,3.0
Orange,2020-07-08,-32.0,-5.0,10.0,-39.0,-42.0,16.0,20225,376,1333.0,7.0
Orange,2020-07-09,-31.0,-4.0,7.0,-40.0,-42.0,16.0,21517,402,1292.0,26.0
Orange,2020-07-10,-34.0,-3.0,6.0,-42.0,-41.0,16.0,22650,412,1133.0,10.0
Orange,2020-07-11,-36.0,-1.0,-1.0,-35.0,-18.0,10.0,23901,421,1251.0,9.0
Orange,2020-07-12,-35.0,-7.0,11.0,-39.0,-20.0,9.0,24715,423,814.0,2.0
Orange,2020-07-13,-30.0,-6.0,6.0,-42.0,-42.0,15.0,25255,424,540.0,1.0
Orange,2020-07-14,-31.0,-5.0,15.0,-40.0,-43.0,17.0,26120,433,865.0,9.0
Orange,2020-07-15,-32.0,-6.0,13.0,-40.0,-43.0,16.0,27031,455,911.0,22.0
Orange,2020-07-16,-33.0,-5.0,10.0,-42.0,-43.0,17.0,27904,466,873.0,11.0
Orange,2020-07-17,-34.0,-4.0,11.0,-41.0,-42.0,17.0,28309,469,405.0,3.0
Placer,2020-02-20,4.0,8.0,39.0,15.0,-2.0,0.0,0,0,0.0,0.0
Placer,2020-02-21,2.0,8.0,21.0,3.0,-2.0,1.0,0,0,0.0,0.0
Placer,2020-02-26,3.0,9.0,28.0,4.0,2.0,-1.0,0,0,0.0,0.0
Placer,2020-02-28,4.0,13.0,15.0,18.0,3.0,0.0,0,0,0.0,0.0
Placer,2020-02-29,6.0,21.0,33.0,3.0,1.0,-1.0,0,0,0.0,0.0
Placer,2020-03-01,9.0,22.0,12.0,2.0,3.0,0.0,0,0,0.0,0.0
Placer,2020-03-02,7.0,16.0,16.0,5.0,2.0,0.0,1,0,1.0,0.0
Placer,2020-03-03,7.0,17.0,35.0,17.0,2.0,-1.0,2,0,1.0,0.0
Placer,2020-03-04,3.0,12.0,27.0,8.0,1.0,0.0,2,1,0.0,1.0
Placer,2020-03-05,3.0,11.0,39.0,21.0,1.0,-1.0,2,1,0.0,0.0
Placer,2020-03-06,1.0,11.0,15.0,8.0,1.0,1.0,5,1,3.0,0.0
Placer,2020-03-07,-3.0,1.0,-16.0,-23.0,-1.0,2.0,5,1,0.0,0.0
Placer,2020-03-08,2.0,8.0,16.0,-17.0,0.0,1.0,5,1,0.0,0.0
Placer,2020-03-09,3.0,12.0,25.0,4.0,2.0,0.0,5,1,0.0,0.0
Placer,2020-03-10,2.0,15.0,41.0,14.0,1.0,0.0,7,1,2.0,0.0
Placer,2020-03-11,-1.0,14.0,43.0,3.0,-1.0,1.0,7,1,0.0,0.0
Placer,2020-03-12,1.0,22.0,35.0,15.0,-2.0,1.0,7,1,0.0,0.0
Placer,2020-03-13,-2.0,38.0,6.0,4.0,-5.0,3.0,7,1,0.0,0.0
Placer,2020-03-14,-19.0,9.0,-50.0,-37.0,-7.0,7.0,8,1,1.0,0.0
Placer,2020-03-15,-23.0,-3.0,-50.0,-48.0,-13.0,6.0,8,1,0.0,0.0
Placer,2020-03-16,-12.0,33.0,-39.0,-35.0,-25.0,10.0,8,1,0.0,0.0
Placer,2020-03-17,-20.0,29.0,10.0,-25.0,-30.0,12.0,8,1,0.0,0.0
Placer,2020-03-18,-28.0,15.0,-14.0,-35.0,-38.0,16.0,9,1,1.0,0.0
Placer,2020-03-19,-27.0,15.0,37.0,-16.0,-40.0,15.0,9,1,0.0,0.0
Placer,2020-03-20,-45.0,1.0,0.0,-33.0,-46.0,20.0,9,1,0.0,0.0
Placer,2020-03-21,-53.0,-16.0,8.0,-47.0,-34.0,13.0,12,1,3.0,0.0
Placer,2020-03-22,-51.0,-25.0,35.0,-50.0,-40.0,11.0,12,1,0.0,0.0
Placer,2020-03-23,-43.0,-10.0,-7.0,-46.0,-50.0,19.0,20,1,8.0,0.0
Placer,2020-03-24,-46.0,-7.0,-22.0,-45.0,-52.0,21.0,26,1,6.0,0.0
Placer,2020-03-25,-45.0,-10.0,-1.0,-41.0,-53.0,21.0,30,1,4.0,0.0
Placer,2020-03-26,-43.0,-8.0,11.0,-34.0,-53.0,21.0,30,1,0.0,0.0
Placer,2020-03-27,-46.0,-10.0,-1.0,-40.0,-51.0,22.0,41,1,11.0,0.0
Placer,2020-03-28,-56.0,-25.0,-46.0,-57.0,-41.0,16.0,44,1,3.0,0.0
Placer,2020-03-29,-52.0,-27.0,-2.0,-55.0,-44.0,13.0,53,2,9.0,1.0
Placer,2020-03-30,-42.0,-13.0,-6.0,-41.0,-52.0,19.0,57,2,4.0,0.0
Placer,2020-03-31,-40.0,-2.0,16.0,-34.0,-55.0,20.0,67,2,10.0,0.0
Placer,2020-04-01,-42.0,-3.0,5.0,-41.0,-53.0,20.0,78,2,11.0,0.0
Placer,2020-04-02,-42.0,-5.0,16.0,-33.0,-53.0,21.0,90,2,12.0,0.0
Placer,2020-04-03,-45.0,-7.0,-3.0,-40.0,-53.0,21.0,97,2,7.0,0.0
Placer,2020-04-04,-58.0,-29.0,-66.0,-67.0,-43.0,17.0,101,2,4.0,0.0
Placer,2020-04-05,-62.0,-42.0,-69.0,-70.0,-48.0,15.0,103,3,2.0,1.0
Placer,2020-04-06,-44.0,-13.0,-25.0,-44.0,-55.0,20.0,106,3,3.0,0.0
Placer,2020-04-07,-43.0,-7.0,8.0,-36.0,-55.0,21.0,115,3,9.0,0.0
Placer,2020-04-08,-44.0,-13.0,-3.0,-38.0,-56.0,22.0,117,4,2.0,1.0
Placer,2020-04-09,-44.0,-11.0,-7.0,-38.0,-56.0,22.0,120,4,3.0,0.0
Placer,2020-04-10,-45.0,-10.0,-4.0,-38.0,-55.0,22.0,123,4,3.0,0.0
Placer,2020-04-11,-50.0,-13.0,-15.0,-51.0,-41.0,14.0,124,4,1.0,0.0
Placer,2020-04-12,-66.0,-45.0,-8.0,-48.0,-50.0,12.0,124,4,0.0,0.0
Placer,2020-04-13,-42.0,-19.0,7.0,-38.0,-53.0,19.0,127,5,3.0,1.0
Placer,2020-04-14,-41.0,-11.0,18.0,-32.0,-53.0,20.0,128,5,1.0,0.0
Placer,2020-04-15,-46.0,-8.0,6.0,-32.0,-52.0,20.0,129,7,1.0,2.0
Placer,2020-04-16,-56.0,-8.0,12.0,-21.0,-52.0,21.0,130,8,1.0,1.0
Placer,2020-04-17,-58.0,-12.0,-11.0,-33.0,-51.0,22.0,130,8,0.0,0.0
Placer,2020-04-18,-60.0,-20.0,-10.0,-43.0,-37.0,14.0,131,8,1.0,0.0
Placer,2020-04-19,-58.0,-28.0,13.0,-37.0,-39.0,11.0,132,8,1.0,0.0
Placer,2020-04-20,-55.0,-12.0,-7.0,-32.0,-51.0,19.0,132,8,0.0,0.0
Placer,2020-04-21,-54.0,-1.0,19.0,-20.0,-51.0,19.0,133,8,1.0,0.0
Placer,2020-04-22,-54.0,-6.0,16.0,-27.0,-52.0,20.0,133,8,0.0,0.0
Placer,2020-04-23,-54.0,-7.0,21.0,-22.0,-51.0,20.0,136,8,3.0,0.0
Placer,2020-04-24,-56.0,-6.0,1.0,-26.0,-50.0,21.0,139,8,3.0,0.0
Placer,2020-04-25,-58.0,-17.0,-5.0,-42.0,-36.0,13.0,139,8,0.0,0.0
Placer,2020-04-26,-56.0,-22.0,19.0,-35.0,-39.0,10.0,141,8,2.0,0.0
Placer,2020-04-27,-50.0,-4.0,9.0,-28.0,-50.0,18.0,143,8,2.0,0.0
Placer,2020-04-28,-52.0,4.0,20.0,-21.0,-51.0,11.0,145,8,2.0,0.0
Placer,2020-04-29,-50.0,-3.0,17.0,-27.0,-51.0,19.0,145,8,0.0,0.0
Placer,2020-04-30,-48.0,-1.0,20.0,-14.0,-50.0,19.0,147,8,2.0,0.0
Placer,2020-05-01,-49.0,0.0,5.0,-20.0,-47.0,19.0,150,8,3.0,0.0
Placer,2020-05-02,-53.0,-11.0,-1.0,-37.0,-33.0,12.0,159,8,9.0,0.0
Placer,2020-05-03,-50.0,-17.0,28.0,-29.0,-33.0,9.0,159,8,0.0,0.0
Placer,2020-05-04,-45.0,1.0,16.0,-21.0,-47.0,16.0,162,8,3.0,0.0
Placer,2020-05-05,-45.0,13.0,21.0,-10.0,-47.0,17.0,162,8,0.0,0.0
Placer,2020-05-06,-47.0,1.0,23.0,-20.0,-48.0,18.0,163,8,1.0,0.0
Placer,2020-05-07,-46.0,1.0,28.0,-3.0,-48.0,18.0,165,8,2.0,0.0
Placer,2020-05-08,-47.0,2.0,7.0,-22.0,-47.0,18.0,165,8,0.0,0.0
Placer,2020-05-09,-49.0,11.0,8.0,-34.0,-31.0,10.0,168,8,3.0,0.0
Placer,2020-05-10,-46.0,5.0,33.0,-32.0,-30.0,7.0,169,8,1.0,0.0
Placer,2020-05-11,-45.0,-8.0,9.0,-26.0,-46.0,16.0,170,8,1.0,0.0
Placer,2020-05-12,-47.0,-3.0,-1.0,-20.0,-47.0,18.0,170,8,0.0,0.0
Placer,2020-05-13,-45.0,-3.0,17.0,-23.0,-47.0,18.0,170,8,0.0,0.0
Placer,2020-05-14,-44.0,-4.0,24.0,-13.0,-47.0,17.0,172,8,2.0,0.0
Placer,2020-05-15,-44.0,-4.0,23.0,-18.0,-45.0,17.0,174,8,2.0,0.0
Placer,2020-05-16,-46.0,-3.0,27.0,-34.0,-29.0,9.0,174,8,0.0,0.0
Placer,2020-05-17,-50.0,-17.0,-32.0,-46.0,-32.0,10.0,175,8,1.0,0.0
Placer,2020-05-18,-42.0,-10.0,-21.0,-30.0,-46.0,17.0,175,8,0.0,0.0
Placer,2020-05-19,-38.0,2.0,22.0,-21.0,-45.0,16.0,177,8,2.0,0.0
Placer,2020-05-20,-37.0,2.0,35.0,-17.0,-44.0,16.0,176,8,-1.0,0.0
Placer,2020-05-21,-36.0,5.0,47.0,0.0,-45.0,15.0,176,8,0.0,0.0
Placer,2020-05-22,-35.0,6.0,34.0,-5.0,-44.0,15.0,184,9,8.0,1.0
Placer,2020-05-23,-39.0,10.0,42.0,-18.0,-23.0,7.0,185,9,1.0,0.0
Placer,2020-05-24,-34.0,9.0,82.0,-18.0,-24.0,5.0,184,9,-1.0,0.0
Placer,2020-05-25,-35.0,3.0,82.0,-35.0,-73.0,18.0,185,9,1.0,0.0
Placer,2020-05-26,-35.0,6.0,19.0,-11.0,-42.0,15.0,188,9,3.0,0.0
Placer,2020-05-27,-34.0,4.0,26.0,-16.0,-42.0,15.0,194,9,6.0,0.0
Placer,2020-05-28,-33.0,7.0,42.0,-4.0,-41.0,15.0,196,9,2.0,0.0
Placer,2020-05-29,-35.0,3.0,33.0,-9.0,-40.0,15.0,199,9,3.0,0.0
Placer,2020-05-30,-38.0,0.0,4.0,-22.0,-15.0,9.0,214,9,15.0,0.0
Placer,2020-05-31,-33.0,3.0,62.0,-24.0,-16.0,5.0,215,9,1.0,0.0
Placer,2020-06-01,-32.0,3.0,31.0,-16.0,-40.0,13.0,217,9,2.0,0.0
Placer,2020-06-02,-32.0,11.0,40.0,-11.0,-41.0,14.0,228,9,11.0,0.0
Placer,2020-06-03,-30.0,7.0,34.0,-7.0,-40.0,14.0,240,9,12.0,0.0
Placer,2020-06-04,-29.0,6.0,49.0,12.0,-41.0,13.0,259,9,19.0,0.0
Placer,2020-06-05,-30.0,4.0,40.0,-2.0,-39.0,13.0,265,9,6.0,0.0
Placer,2020-06-06,-33.0,5.0,46.0,-10.0,-15.0,6.0,275,9,10.0,0.0
Placer,2020-06-07,-26.0,4.0,68.0,-8.0,-17.0,5.0,284,9,9.0,0.0
Placer,2020-06-08,-20.0,1.0,46.0,24.0,-39.0,12.0,294,9,10.0,0.0
Placer,2020-06-09,-22.0,6.0,57.0,31.0,-39.0,12.0,304,9,10.0,0.0
Placer,2020-06-10,-21.0,6.0,53.0,37.0,-40.0,13.0,314,9,10.0,0.0
Placer,2020-06-11,-20.0,5.0,64.0,48.0,-40.0,12.0,327,9,13.0,0.0
Placer,2020-06-12,-25.0,0.0,30.0,32.0,-39.0,13.0,344,9,17.0,0.0
Placer,2020-06-13,-26.0,4.0,52.0,20.0,-11.0,6.0,358,9,14.0,0.0
Placer,2020-06-14,-18.0,7.0,99.0,44.0,-16.0,3.0,372,9,14.0,0.0
Placer,2020-06-15,-18.0,1.0,55.0,30.0,-39.0,11.0,390,9,18.0,0.0
Placer,2020-06-16,-18.0,8.0,69.0,29.0,-40.0,12.0,411,9,21.0,0.0
Placer,2020-06-17,-20.0,5.0,65.0,21.0,-40.0,12.0,432,9,21.0,0.0
Placer,2020-06-18,-19.0,8.0,81.0,42.0,-40.0,12.0,460,9,28.0,0.0
Placer,2020-06-19,-23.0,8.0,49.0,33.0,-40.0,11.0,476,9,16.0,0.0
Placer,2020-06-20,-25.0,15.0,77.0,28.0,-11.0,4.0,490,9,14.0,0.0
Placer,2020-06-21,-21.0,9.0,86.0,54.0,-12.0,2.0,502,9,12.0,0.0
Placer,2020-06-22,-20.0,1.0,56.0,30.0,-41.0,11.0,519,9,17.0,0.0
Placer,2020-06-23,-20.0,5.0,66.0,35.0,-41.0,12.0,534,10,15.0,1.0
Placer,2020-06-24,-20.0,5.0,73.0,33.0,-40.0,11.0,556,10,22.0,0.0
Placer,2020-06-25,-20.0,5.0,78.0,45.0,-40.0,12.0,579,10,23.0,0.0
Placer,2020-06-26,-25.0,3.0,52.0,37.0,-40.0,12.0,593,11,14.0,1.0
Placer,2020-06-27,-27.0,6.0,71.0,30.0,-12.0,5.0,611,11,18.0,0.0
Placer,2020-06-28,-20.0,5.0,96.0,47.0,-12.0,3.0,627,11,16.0,0.0
Placer,2020-06-29,-14.0,4.0,68.0,39.0,-39.0,10.0,643,11,16.0,0.0
Placer,2020-06-30,-15.0,9.0,73.0,42.0,-39.0,11.0,684,11,41.0,0.0
Placer,2020-07-01,-14.0,10.0,69.0,48.0,-40.0,11.0,724,11,40.0,0.0
Placer,2020-07-02,-10.0,19.0,98.0,71.0,-42.0,11.0,754,11,30.0,0.0
Placer,2020-07-03,-15.0,21.0,102.0,60.0,-58.0,15.0,786,11,32.0,0.0
Placer,2020-07-04,-46.0,3.0,80.0,32.0,-28.0,6.0,828,11,42.0,0.0
Placer,2020-07-05,-22.0,-6.0,77.0,79.0,-19.0,4.0,877,11,49.0,0.0
Placer,2020-07-06,-14.0,6.0,70.0,46.0,-43.0,11.0,911,11,34.0,0.0
Placer,2020-07-07,-17.0,10.0,79.0,48.0,-41.0,12.0,938,11,27.0,0.0
Placer,2020-07-08,-18.0,6.0,75.0,46.0,-40.0,12.0,970,11,32.0,0.0
Placer,2020-07-09,-17.0,9.0,78.0,61.0,-41.0,12.0,993,11,23.0,0.0
Placer,2020-07-10,-22.0,5.0,48.0,46.0,-40.0,12.0,1021,11,28.0,0.0
Placer,2020-07-11,-25.0,5.0,60.0,51.0,-14.0,6.0,1055,11,34.0,0.0
Placer,2020-07-12,-22.0,3.0,87.0,72.0,-17.0,4.0,1077,11,22.0,0.0
Placer,2020-07-13,-18.0,5.0,65.0,47.0,-40.0,11.0,1114,11,37.0,0.0
Placer,2020-07-14,-23.0,9.0,85.0,45.0,-41.0,12.0,1151,11,37.0,0.0
Placer,2020-07-15,-23.0,8.0,79.0,30.0,-41.0,12.0,1167,11,16.0,0.0
Placer,2020-07-16,-24.0,6.0,89.0,48.0,-41.0,12.0,1203,11,36.0,0.0
Placer,2020-07-17,-27.0,3.0,64.0,44.0,-41.0,13.0,1235,11,32.0,0.0
Plumas,2020-03-31,-32.0,-7.0,,,-32.0,,1,0,,
Plumas,2020-04-01,-28.0,5.0,,,-33.0,,1,0,0.0,0.0
Plumas,2020-04-02,-27.0,-2.0,,,-33.0,,2,0,1.0,0.0
Plumas,2020-04-03,-24.0,16.0,,,-28.0,,2,0,0.0,0.0
Plumas,2020-04-04,-48.0,2.0,,,-20.0,,3,0,1.0,0.0
Plumas,2020-04-05,-64.0,-18.0,,,-36.0,,3,0,0.0,0.0
Plumas,2020-04-06,,,,,-31.0,,3,0,0.0,0.0
Plumas,2020-04-07,,,,,-34.0,,3,0,0.0,0.0
Plumas,2020-04-08,,,,,-36.0,,3,0,0.0,0.0
Plumas,2020-04-09,,,,,-33.0,,3,0,0.0,0.0
Plumas,2020-04-10,,,,,-30.0,,4,0,1.0,0.0
Plumas,2020-04-11,,,,,-18.0,,4,0,0.0,0.0
Plumas,2020-04-12,,,,,-26.0,,4,0,0.0,0.0
Plumas,2020-04-13,,,,,-30.0,,4,0,0.0,0.0
Plumas,2020-04-14,,,,,-31.0,,4,0,0.0,0.0
Plumas,2020-04-15,,,,,-31.0,,4,0,0.0,0.0
Plumas,2020-04-16,,,,,-28.0,,4,0,0.0,0.0
Plumas,2020-04-17,,,,,-27.0,,4,0,0.0,0.0
Plumas,2020-04-18,,,,,-11.0,,4,0,0.0,0.0
Plumas,2020-04-19,,,,,-22.0,,4,0,0.0,0.0
Plumas,2020-04-20,,,,,-21.0,,4,0,0.0,0.0
Plumas,2020-04-21,,,,,-24.0,,4,0,0.0,0.0
Plumas,2020-04-22,,,,,-29.0,,4,0,0.0,0.0
Plumas,2020-04-23,,,,,-29.0,,4,0,0.0,0.0
Plumas,2020-04-24,,,,,-23.0,,4,0,0.0,0.0
Plumas,2020-04-25,,,,,-10.0,,4,0,0.0,0.0
Plumas,2020-04-26,,,,,-19.0,,4,0,0.0,0.0
Plumas,2020-04-27,,,,,-22.0,,4,0,0.0,0.0
Plumas,2020-04-28,,,,,-24.0,,4,0,0.0,0.0
Plumas,2020-04-29,,,,,-26.0,,4,0,0.0,0.0
Plumas,2020-04-30,,,,,-23.0,,4,0,0.0,0.0
Plumas,2020-05-01,,,,,-21.0,,4,0,0.0,0.0
Plumas,2020-05-02,,,,,-4.0,,4,0,0.0,0.0
Plumas,2020-05-03,,,,,-15.0,,4,0,0.0,0.0
Plumas,2020-05-04,,,,,-17.0,,4,0,0.0,0.0
Plumas,2020-05-05,,,,,-21.0,,4,0,0.0,0.0
Plumas,2020-05-06,,,,,-22.0,,4,0,0.0,0.0
Plumas,2020-05-07,,,,,-22.0,,4,0,0.0,0.0
Plumas,2020-05-08,,,,,-17.0,,4,0,0.0,0.0
Plumas,2020-05-09,,,,,-1.0,,4,0,0.0,0.0
Plumas,2020-05-10,,,,,-9.0,,4,0,0.0,0.0
Plumas,2020-05-11,,,,,-16.0,,4,0,0.0,0.0
Plumas,2020-05-12,,,,,-17.0,,4,0,0.0,0.0
Plumas,2020-05-13,,,,,-22.0,,4,0,0.0,0.0
Plumas,2020-05-14,,,,,-20.0,,4,0,0.0,0.0
Plumas,2020-05-15,,,,,-18.0,,4,0,0.0,0.0
Plumas,2020-05-16,,,,,-7.0,,4,0,0.0,0.0
Plumas,2020-05-17,,,,,-18.0,,4,0,0.0,0.0
Plumas,2020-05-18,,,,,-13.0,,4,0,0.0,0.0
Plumas,2020-05-19,,,,,-14.0,,4,0,0.0,0.0
Plumas,2020-05-20,,,,,-14.0,,4,0,0.0,0.0
Plumas,2020-05-21,,,,,-17.0,,4,0,0.0,0.0
Plumas,2020-05-22,,,,,-13.0,,4,0,0.0,0.0
Plumas,2020-05-24,,,,,-5.0,,4,0,0.0,0.0
Plumas,2020-05-25,,,,,-54.0,,4,0,0.0,0.0
Plumas,2020-05-26,,,,,-17.0,,4,0,0.0,0.0
Plumas,2020-05-27,,,,,-18.0,,4,0,0.0,0.0
Plumas,2020-05-28,,,,,-14.0,,4,0,0.0,0.0
Plumas,2020-05-29,,,,,-13.0,,4,0,0.0,0.0
Plumas,2020-06-01,,,,,-9.0,,4,0,0.0,0.0
Plumas,2020-06-02,,,,,-10.0,,4,0,0.0,0.0
Plumas,2020-06-03,,,,,-11.0,,4,0,0.0,0.0
Plumas,2020-06-04,,,,,-5.0,,4,0,0.0,0.0
Plumas,2020-06-05,,,,,-8.0,,4,0,0.0,0.0
Plumas,2020-06-07,,,,,-1.0,,4,0,0.0,0.0
Plumas,2020-06-08,,,,,-7.0,,4,0,0.0,0.0
Plumas,2020-06-09,,,,,-6.0,,4,0,0.0,0.0
Plumas,2020-06-10,,,,,-9.0,,4,0,0.0,0.0
Plumas,2020-06-11,,,,,-6.0,,4,0,0.0,0.0
Plumas,2020-06-12,6.0,,,,-3.0,,4,0,0.0,0.0
Plumas,2020-06-14,,,,,-3.0,,4,0,0.0,0.0
Plumas,2020-06-15,,,,,-6.0,,5,0,1.0,0.0
Plumas,2020-06-16,,,,,-6.0,,5,0,0.0,0.0
Plumas,2020-06-17,,,,,-10.0,,5,0,0.0,0.0
Plumas,2020-06-18,,,,,-7.0,,6,0,1.0,0.0
Plumas,2020-06-19,11.0,,,,-5.0,,6,0,0.0,0.0
Plumas,2020-06-22,,,,,-7.0,,6,0,0.0,0.0
Plumas,2020-06-23,,,,,-15.0,,6,0,0.0,0.0
Plumas,2020-06-24,,,,,-15.0,,7,0,1.0,0.0
Plumas,2020-06-25,,,,,-13.0,,7,0,0.0,0.0
Plumas,2020-06-26,15.0,,,,-7.0,,7,0,0.0,0.0
Plumas,2020-06-29,,,,,-7.0,,8,0,1.0,0.0
Plumas,2020-06-30,,,,,-10.0,,9,0,1.0,0.0
Plumas,2020-07-01,,,,,-12.0,,10,0,1.0,0.0
Plumas,2020-07-02,,,,,-14.0,,11,0,1.0,0.0
Plumas,2020-07-03,34.0,,,,-30.0,,11,0,0.0,0.0
Plumas,2020-07-06,,,,,-10.0,,12,0,1.0,0.0
Plumas,2020-07-07,,,,,-12.0,,13,0,1.0,0.0
Plumas,2020-07-08,,,,,-13.0,,15,0,2.0,0.0
Plumas,2020-07-09,,,,,-12.0,,15,0,0.0,0.0
Plumas,2020-07-10,,,,,-10.0,,17,0,2.0,0.0
Plumas,2020-07-13,,,,,-10.0,,19,0,2.0,0.0
Plumas,2020-07-14,,,,,-18.0,,20,0,1.0,0.0
Plumas,2020-07-15,,,,,-14.0,,21,0,1.0,0.0
Plumas,2020-07-16,,,,,-17.0,,22,0,1.0,0.0
Plumas,2020-07-17,-1.0,,,,-13.0,,23,0,1.0,0.0
Riverside,2020-02-20,4.0,1.0,7.0,3.0,-1.0,0.0,0,0,0.0,0.0
Riverside,2020-02-21,4.0,1.0,1.0,4.0,-1.0,0.0,0,0,0.0,0.0
Riverside,2020-02-26,7.0,4.0,9.0,9.0,2.0,-1.0,0,0,0.0,0.0
Riverside,2020-02-28,7.0,6.0,8.0,9.0,3.0,-1.0,0,0,0.0,0.0
Riverside,2020-02-29,5.0,4.0,10.0,7.0,2.0,-1.0,0,0,0.0,0.0
Riverside,2020-03-01,6.0,2.0,-20.0,1.0,0.0,0.0,0,0,0.0,0.0
Riverside,2020-03-02,8.0,6.0,-3.0,6.0,5.0,-1.0,0,0,0.0,0.0
Riverside,2020-03-03,10.0,11.0,20.0,8.0,3.0,-2.0,0,0,0.0,0.0
Riverside,2020-03-04,7.0,8.0,13.0,4.0,2.0,-1.0,0,0,0.0,0.0
Riverside,2020-03-05,7.0,9.0,8.0,7.0,2.0,-1.0,0,0,0.0,0.0
Riverside,2020-03-06,5.0,8.0,10.0,6.0,3.0,-1.0,0,0,0.0,0.0
Riverside,2020-03-07,4.0,5.0,10.0,5.0,3.0,0.0,2,0,2.0,0.0
Riverside,2020-03-08,5.0,6.0,-2.0,4.0,1.0,0.0,2,0,0.0,0.0
Riverside,2020-03-09,6.0,9.0,8.0,5.0,4.0,0.0,6,0,4.0,0.0
Riverside,2020-03-10,1.0,5.0,-35.0,-6.0,-3.0,3.0,6,0,0.0,0.0
Riverside,2020-03-11,6.0,11.0,-1.0,2.0,0.0,1.0,7,0,1.0,0.0
Riverside,2020-03-12,-6.0,7.0,-48.0,-11.0,-3.0,4.0,8,0,1.0,0.0
Riverside,2020-03-13,2.0,39.0,-36.0,-10.0,-4.0,4.0,12,0,4.0,0.0
Riverside,2020-03-14,-6.0,32.0,-39.0,-14.0,-5.0,5.0,14,0,2.0,0.0
Riverside,2020-03-15,-10.0,16.0,-31.0,-12.0,-7.0,5.0,14,0,0.0,0.0
Riverside,2020-03-16,-5.0,23.0,-26.0,-12.0,-19.0,8.0,15,2,1.0,2.0
